,prod_id,prod_desc,prod_long_desc,theme_name,ages,piece_count,set_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
0,75823,blah,blahblah,Angry Birds™,6-12,277,Bird Island Egg Heist,US,29.99,2.0,4.0,Average,4.5,4.0
1,75822,blah,blahblah,Angry Birds™,6-12,168,Piggy Plane Attack,US,19.99,2.0,4.0,Easy,5.0,4.0
2,75821,blah,blahblah,Angry Birds™,6-12,74,Piggy Car Escape,US,12.99,11.0,4.3,Easy,4.3,4.1
3,21030,blah,blahblah,Architecture,12+,1032,United States Capitol Building,US,99.99,23.0,3.6,Average,4.6,4.3
4,21035,blah,blahblah,Architecture,12+,744,Solomon R. Guggenheim Museum®,US,79.99,14.0,3.2,Challenging,4.6,4.1
5,21039,blah,blahblah,Architecture,12+,597,Shanghai,US,59.99,7.0,3.7,Average,4.9,4.4
6,21028,blah,blahblah,Architecture,12+,598,New York City,US,59.99,37.0,3.7,Average,4.2,4.1
7,21029,blah,blahblah,Architecture,12+,780,Buckingham Palace,US,49.99,24.0,4.4,Average,4.7,4.3
8,21034,blah,blahblah,Architecture,12+,468,London,US,39.99,23.0,3.6,Average,4.7,4.1
9,21033,blah,blahblah,Architecture,12+,444,Chicago,US,39.99,11.0,3.6,Average,4.8,4.5
10,21036,blah,blahblah,Architecture,12+,386,Arc de Triomphe,US,39.99,14.0,4.1,Average,4.4,3.6
11,21019,blah,blahblah,Architecture,12+,321,The Eiffel Tower,US,34.99,53.0,3.2,Average,4.6,4.4
12,21032,blah,blahblah,Architecture,12+,361,Sydney,US,29.99,7.0,4.2,Easy,4.6,4.2
13,17101,blah,blahblah,BOOST,7-12,847,BOOST Creative Toolbox,US,159.99,63.0,3.8,Average,3.4,3.5
14,41597,blah,blahblah,BrickHeadz,10+,708,Go Brick Me,US,29.99,13.0,4.7,Average,4.8,4.8
15,41614,blah,blahblah,BrickHeadz,10+,234,Owen & Blue,US,19.99,1.0,3.0,Easy,5.0,5.0
16,41613,blah,blahblah,BrickHeadz,10+,160,Mr. Incredible & Frozone,US,19.99,1.0,5.0,Very Easy,5.0,5.0
17,41609,blah,blahblah,BrickHeadz,10+,149,Chewbacca™,US,9.99,1.0,2.0,Very Easy,3.0,4.0
18,41608,blah,blahblah,BrickHeadz,10+,141,Han Solo™,US,9.99,1.0,2.0,Very Easy,4.0,4.0
19,41604,blah,blahblah,BrickHeadz,10+,101,Iron Man MK50,US,9.99,3.0,4.0,Average,4.7,4.5
20,41605,blah,blahblah,BrickHeadz,10+,105,Thanos,US,9.99,2.0,3.0,Easy,5.0,5.0
21,41606,blah,blahblah,BrickHeadz,10+,113,Star-Lord,US,9.99,1.0,5.0,Easy,5.0,5.0
22,41607,blah,blahblah,BrickHeadz,10+,136,Gamora,US,9.99,1.0,,nan,5.0,
23,41485,blah,blahblah,BrickHeadz,10+,91,Finn,US,9.99,2.0,3.0,Easy,4.5,4.0
24,40270,blah,blahblah,BrickHeadz,10+,140,Valentine's Bee,US,9.99,7.0,3.2,Easy,4.9,4.7
25,41599,blah,blahblah,BrickHeadz,10+,143,Wonder Woman™,US,9.99,5.0,4.6,Easy,5.0,5.0
26,41598,blah,blahblah,BrickHeadz,10+,122,The Flash™,US,9.99,3.0,2.7,Very Easy,4.0,3.0
27,41603,blah,blahblah,BrickHeadz,10+,130,Kylo Ren™,US,9.99,5.0,4.3,Easy,5.0,4.8
28,41602,blah,blahblah,BrickHeadz,10+,119,Rey,US,9.99,3.0,4.5,Easy,5.0,4.5
29,41600,blah,blahblah,BrickHeadz,10+,135,Aquaman™,US,9.99,1.0,1.0,Very Easy,4.0,3.0
30,41601,blah,blahblah,BrickHeadz,10+,108,Cyborg™,US,9.99,2.0,3.5,Easy,5.0,4.0
31,41611,blah,blahblah,BrickHeadz,10+,240,Marty McFly & Doc Brown,US,19.99,1.0,3.0,Easy,5.0,5.0
32,41610,blah,blahblah,BrickHeadz,10+,209,Tactical Batman™ & Superman™,US,19.99,,,nan,,
33,40271,blah,blahblah,BrickHeadz,10+,126,Easter Bunny,US,9.99,4.0,2.0,Easy,5.0,4.5
34,41487,blah,blahblah,BrickHeadz,10+,102,Lloyd,US,9.99,7.0,4.0,Easy,5.0,4.7
35,41488,blah,blahblah,BrickHeadz,10+,89,Master Wu,US,9.99,5.0,3.2,Very Easy,4.4,4.0
36,41594,blah,blahblah,BrickHeadz,10+,118,Captain Armando Salazar,US,9.99,6.0,3.3,Very Easy,5.0,4.7
37,41486,blah,blahblah,BrickHeadz,10+,127,Captain Phasma™,US,9.99,3.0,3.5,Very Easy,4.7,4.7
38,41585,blah,blahblah,BrickHeadz,10+,91,Batman™,US,9.99,11.0,3.8,Very Easy,4.9,4.7
39,41590,blah,blahblah,BrickHeadz,10+,96,Iron Man,US,9.99,8.0,4.0,Easy,4.9,4.4
40,41593,blah,blahblah,BrickHeadz,10+,109,Captain Jack Sparrow,US,9.99,9.0,3.6,Easy,4.8,4.6
41,41592,blah,blahblah,BrickHeadz,10+,93,The Hulk,US,9.99,8.0,3.9,Easy,4.6,4.1
42,41595,blah,blahblah,BrickHeadz,10+,139,Belle,US,9.99,10.0,4.2,Easy,4.8,4.7
43,41596,blah,blahblah,BrickHeadz,10+,116,Beast,US,9.99,2.0,5.0,Average,5.0,5.0
44,41588,blah,blahblah,BrickHeadz,10+,151,The Joker™,US,9.99,12.0,3.3,Easy,4.8,4.7
45,41591,blah,blahblah,BrickHeadz,10+,143,Black Widow,US,9.99,4.0,3.5,Easy,4.8,4.8
46,41587,blah,blahblah,BrickHeadz,10+,101,Robin™,US,9.99,10.0,4.3,Very Easy,4.8,4.9
47,41586,blah,blahblah,BrickHeadz,10+,99,Batgirl™,US,9.99,9.0,3.5,Easy,4.3,4.6
48,60175,blah,blahblah,City,5-12,387,Mountain River Heist,US,49.99,,,nan,,
49,60052,blah,blahblah,City,6-12,888,Cargo Train,US,199.99,35.0,4.7,Average,4.4,3.8
50,60051,blah,blahblah,City,6-12,610,High-speed Passenger Train,US,149.99,45.0,4.4,Average,4.4,4.0
51,60162,blah,blahblah,City,8-12,1250,Jungle Air Drop Helicopter,US,149.99,1.0,5.0,Average,5.0,4.0
52,60167,blah,blahblah,City,6-12,792,Coast Guard Head Quarters,US,119.99,3.0,3.3,Average,3.7,3.3
53,60161,blah,blahblah,City,8-12,813,Jungle Exploration Site,US,119.99,6.0,4.5,Average,4.3,4.0
54,60141,blah,blahblah,City,6-12,894,Police Station,US,99.99,10.0,4.2,Easy,4.7,4.0
55,60188,blah,blahblah,City,7-12,883,Mining Experts Site,US,99.99,1.0,5.0,nan,5.0,5.0
56,60110,blah,blahblah,City,6-12,919,Fire Station,US,99.99,16.0,4.5,Average,4.6,4.6
57,60174,blah,blahblah,City,6-12,663,Mountain Police Headquarters,US,89.99,8.0,4.4,Average,4.6,4.0
58,60169,blah,blahblah,City,6-12,740,Cargo Terminal,US,79.99,4.0,5.0,Average,5.0,4.3
59,60140,blah,blahblah,City,5-12,561,Bulldozer Break-in,US,69.99,9.0,3.9,Easy,3.3,3.6
60,60160,blah,blahblah,City,7-12,426,Jungle Mobile Lab,US,59.99,3.0,4.7,Average,5.0,4.7
61,60173,blah,blahblah,City,5-12,303,Mountain Arrest,US,59.99,2.0,4.5,Average,4.0,2.5
62,60166,blah,blahblah,City,6-12,415,Heavy-duty Rescue Helicopter,US,59.99,8.0,4.4,Challenging,4.4,4.0
63,60139,blah,blahblah,City,6-12,374,Mobile Command Center,US,49.99,10.0,3.9,Easy,4.0,3.3
64,60154,blah,blahblah,City,5-12,337,Bus Station,US,49.99,16.0,3.6,Easy,3.3,2.7
65,60186,blah,blahblah,City,5-12,294,Mining Heavy Driller,US,49.99,1.0,4.0,Average,5.0,4.0
66,60153,blah,blahblah,City,5-12,169,People pack – Fun at the beach,US,39.99,10.0,4.3,Very Easy,4.1,3.6
67,60138,blah,blahblah,City,5-12,294,High-speed Chase,US,39.99,14.0,4.2,Average,4.2,4.1
68,60165,blah,blahblah,City,5-12,347,4 x 4 Response Unit,US,39.99,2.0,4.5,Very Easy,5.0,5.0
69,60172,blah,blahblah,City,5-12,297,Dirt Road Pursuit,US,39.99,,,nan,,
70,60159,blah,blahblah,City,6-12,378,Jungle Halftrack Mission,US,39.99,5.0,4.8,Easy,4.8,4.6
71,60108,blah,blahblah,City,5-12,257,Fire Response Unit,US,39.99,8.0,4.2,Average,3.9,3.8
72,60182,blah,blahblah,City,5-12,344,Pickup & Caravan,US,29.99,7.0,5.0,Easy,5.0,5.0
73,60183,blah,blahblah,City,5-12,310,Heavy Cargo Transport,US,29.99,7.0,4.4,Easy,4.7,4.7
74,60107,blah,blahblah,City,5-12,214,Fire Ladder Truck,US,24.99,11.0,4.5,Easy,4.5,4.1
75,60180,blah,blahblah,City,6-12,192,Monster Truck,US,19.99,4.0,5.0,Average,5.0,5.0
76,60150,blah,blahblah,City,5-12,249,Pizza Van,US,19.99,35.0,4.6,Easy,4.9,4.8
77,7499,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,US,19.99,89.0,2.9,Easy,2.5,2.2
78,60148,blah,blahblah,City,5-12,239,ATV Race Team,US,19.99,12.0,4.7,Easy,4.8,4.6
79,60179,blah,blahblah,City,5-12,190,Ambulance Helicopter,US,19.99,6.0,4.2,Easy,3.8,4.7
80,60181,blah,blahblah,City,5-12,174,Forest Tractor,US,19.99,7.0,4.3,Easy,4.4,4.2
81,60137,blah,blahblah,City,5-12,144,Tow Truck Trouble,US,19.99,8.0,4.4,Easy,4.3,4.0
82,60176,blah,blahblah,City,5-12,126,Wild River Escape,US,19.99,1.0,5.0,Easy,5.0,4.0
83,60185,blah,blahblah,City,5-12,127,Mining Power Splitter,US,19.99,1.0,5.0,Easy,5.0,5.0
84,10751,blah,blahblah,Juniors,4-7,115,Mountain Police Chase,US,19.99,,,nan,,
85,60164,blah,blahblah,City,5-12,141,Sea Rescue Plane,US,19.99,3.0,4.3,Easy,4.3,4.7
86,60158,blah,blahblah,City,6-12,201,Jungle Cargo Helicopter,US,19.99,5.0,4.3,Average,4.4,3.8
87,7895,blah,blahblah,City,5-12,8,Switching Tracks,US,15.99,47.0,4.2,Very Easy,4.1,3.6
88,7280,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,US,14.99,85.0,4.1,Very Easy,3.5,2.3
89,7281,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,US,14.99,40.0,4.1,Very Easy,3.9,2.8
90,60177,blah,blahblah,City,5-12,87,Airshow Jet,US,9.99,2.0,4.5,Easy,4.5,5.0
91,60157,blah,blahblah,City,5-12,88,Jungle Starter Set,US,9.99,12.0,4.5,Easy,4.9,4.6
92,10750,blah,blahblah,Juniors,4-7,73,Road Repair Truck,US,9.99,,,nan,,
93,60163,blah,blahblah,City,5-12,76,Coast Guard Starter Set,US,9.99,4.0,4.8,Very Easy,5.0,4.5
94,60171,blah,blahblah,City,5-12,88,Mountain Fugitives,US,9.99,2.0,,nan,5.0,
95,60184,blah,blahblah,City,5-12,82,Mining Team,US,9.99,2.0,4.5,Very Easy,5.0,4.0
96,60178,blah,blahblah,City,5-12,78,Speed Record Car,US,9.99,1.0,4.0,Easy,5.0,4.0
97,60170,blah,blahblah,City,5-12,37,Off-Road Chase,US,6.99,2.0,4.5,Very Easy,4.5,5.0
98,60156,blah,blahblah,City,5-12,53,Jungle Buggy,US,6.99,5.0,3.8,Easy,3.6,4.2
99,60134,blah,blahblah,City,5-12,157,Fun in the park - City People Pack,US,39.99,30.0,4.7,Very Easy,4.6,4.0
100,60125,blah,blahblah,City,8-12,1277,Volcano Heavy-lift Helicopter,US,149.99,5.0,5.0,Average,4.6,4.2
101,60124,blah,blahblah,City,8-12,824,Volcano Exploration Base,US,119.99,9.0,5.0,Average,4.6,4.6
102,60109,blah,blahblah,City,6-12,412,Fire Boat,US,79.99,2.0,4.5,Easy,4.5,4.0
103,60143,blah,blahblah,City,5-12,403,Auto Transport Heist,US,49.99,2.0,4.5,nan,4.0,3.5
104,60129,blah,blahblah,City,5-12,200,Police Patrol Boat,US,49.99,5.0,3.8,Easy,3.2,2.0
105,60123,blah,blahblah,City,7-12,330,Volcano Supply Helicopter,US,49.99,3.0,4.7,Easy,4.3,4.0
106,60122,blah,blahblah,City,6-12,324,Volcano Crawler,US,39.99,4.0,5.0,Average,5.0,4.5
107,60119,blah,blahblah,City,6-12,301,Ferry,US,29.99,14.0,4.0,Easy,4.2,4.2
108,60168,blah,blahblah,City,5-12,195,Sailboat Rescue,US,29.99,,,nan,,
109,60155,blah,blahblah,City,5-12,248,LEGO® City Advent Calendar,US,29.99,8.0,3.4,Easy,3.8,3.5
110,60101,blah,blahblah,City,5-12,157,Airport Cargo Plane,US,24.99,13.0,4.4,Easy,4.6,4.2
111,60121,blah,blahblah,City,5-12,175,Volcano Exploration Truck,US,24.99,6.0,4.8,Easy,4.8,4.4
112,60117,blah,blahblah,City,5-12,250,Van & Caravan,US,19.99,35.0,4.5,Easy,4.6,4.6
113,60142,blah,blahblah,City,5-12,138,Money Transporter,US,19.99,7.0,4.7,Easy,4.4,4.1
114,60136,blah,blahblah,City,5-12,80,Police Starter Set,US,9.99,8.0,4.1,Easy,4.6,4.3
115,60146,blah,blahblah,City,5-12,91,Stunt Truck,US,9.99,8.0,4.3,Easy,4.8,4.4
116,60145,blah,blahblah,City,5-12,81,Buggy,US,9.99,7.0,4.9,Very Easy,4.9,4.9
117,60120,blah,blahblah,City,5-12,83,Volcano Starter Set,US,9.99,7.0,4.7,Easy,4.3,4.3
118,60100,blah,blahblah,City,5-12,81,Airport Starter Set,US,9.99,10.0,4.4,Very Easy,4.9,5.0
119,60106,blah,blahblah,City,5-12,90,Fire Starter Set,US,9.99,11.0,3.9,Easy,4.1,4.1
120,60135,blah,blahblah,City,5-12,47,ATV Arrest,US,6.99,5.0,4.3,Very Easy,4.4,4.6
121,10698,blah,blahblah,Classic,4-99,790,LEGO® Large Creative Brick Box,US,59.99,4.0,5.0,Easy,5.0,5.0
122,10696,blah,blahblah,Classic,4-99,484,LEGO® Medium Creative Brick Box,US,34.99,11.0,4.6,Easy,4.6,4.7
123,10713,blah,blahblah,Classic,4-99,213,Creative Suitcase,US,19.99,2.0,5.0,Very Easy,5.0,5.0
124,10693,blah,blahblah,Classic,4-99,303,LEGO® Creative Supplement,US,19.99,8.0,4.8,Easy,4.9,4.9
125,10692,blah,blahblah,Classic,4-99,221,LEGO® Creative Bricks,US,16.99,7.0,4.3,Easy,4.1,4.3
126,10701,blah,blahblah,Classic,4-99,1,Gray Baseplate,US,14.99,24.0,4.3,Very Easy,4.1,3.5
127,10714,blah,blahblah,Classic,4-99,1,Blue Baseplate,US,7.99,6.0,4.7,Very Easy,4.7,4.3
128,10700,blah,blahblah,Classic,4-99,1,Green Baseplate,US,7.99,46.0,3.2,Very Easy,2.6,2.5
129,10706,blah,blahblah,Classic,4-99,78,Blue Creativity Box,US,4.99,8.0,4.6,Very Easy,4.8,5.0
130,10708,blah,blahblah,Classic,4-99,66,Green Creativity Box,US,4.99,5.0,4.5,Easy,4.8,4.5
131,10707,blah,blahblah,Classic,4-99,55,Red Creativity Box,US,4.99,4.0,4.3,Average,4.5,4.3
132,10709,blah,blahblah,Classic,4-99,60,Orange Creativity Box,US,4.99,3.0,2.7,Easy,4.7,5.0
133,630,blah,blahblah,Classic,4+,1,Brick Separator,US,2.49,180.0,4.0,Very Easy,4.8,4.6
134,10694,blah,blahblah,Classic,4-99,303,LEGO® Creative Supplement Bright,US,19.99,6.0,4.3,Easy,4.5,4.3
135,10699,blah,blahblah,Classic,4-99,1,Sand Baseplate,US,7.99,24.0,3.9,Very Easy,3.6,2.9
136,31069,blah,blahblah,Creator 3-in-1,8-12,728,Modular Family Villa,US,69.99,11.0,3.2,Average,3.4,3.2
137,31070,blah,blahblah,Creator 3-in-1,9-12,670,Turbo Track Racer,US,59.99,14.0,4.2,Average,4.5,4.3
138,31081,blah,blahblah,Creator 3-in-1,8-12,422,Modular Skate House,US,39.99,4.0,4.0,Average,4.8,4.3
139,31079,blah,blahblah,Creator 3-in-1,8-12,379,Sunshine Surfer Van,US,34.99,5.0,4.0,Easy,4.4,4.2
140,31080,blah,blahblah,Creator 3-in-1,7-12,374,Modular Winter Vacation,US,34.99,2.0,4.0,Easy,3.5,4.0
141,31066,blah,blahblah,Creator 3-in-1,7-12,285,Space Shuttle Explorer,US,29.99,12.0,4.3,Easy,4.2,4.4
142,31068,blah,blahblah,Creator 3-in-1,8-12,386,Modular Modern Home,US,29.99,10.0,3.2,Average,3.8,3.9
143,31067,blah,blahblah,Creator 3-in-1,7-12,356,Modular Poolside Holiday,US,29.99,8.0,4.0,Average,4.6,4.9
144,31062,blah,blahblah,Creator 3-in-1,7-12,205,Robo Explorer,US,19.99,9.0,4.5,Average,4.8,4.3
145,31074,blah,blahblah,Creator 3-in-1,7-12,241,Rocket Rally Car,US,19.99,2.0,4.5,Easy,5.0,5.0
146,31076,blah,blahblah,Creator 3-in-1,7-12,200,Daredevil Stunt Plane,US,19.99,1.0,5.0,Average,5.0,5.0
147,31075,blah,blahblah,Creator 3-in-1,7-12,225,Outback Adventures,US,19.99,1.0,5.0,Easy,4.0,4.0
148,31058,blah,blahblah,Creator 3-in-1,7-12,174,Mighty Dinosaurs,US,14.99,27.0,4.5,Easy,4.7,4.7
149,31073,blah,blahblah,Creator 3-in-1,7-12,223,Mythical Creatures,US,14.99,5.0,4.7,Easy,4.4,5.0
150,31056,blah,blahblah,Creator 3-in-1,6-12,122,Green Cruiser,US,9.99,6.0,4.5,Easy,4.5,4.7
151,31057,blah,blahblah,Creator 3-in-1,6-12,102,Air Blazer,US,9.99,1.0,4.0,Easy,4.0,4.0
152,31071,blah,blahblah,Creator 3-in-1,6-12,109,Drone Explorer,US,9.99,1.0,5.0,Average,5.0,5.0
153,31072,blah,blahblah,Creator 3-in-1,6-12,109,Extreme Engines,US,9.99,,,nan,,
154,31046,blah,blahblah,Creator 3-in-1,7-12,222,Fast Car,US,19.99,8.0,4.3,Average,4.6,4.5
155,31059,blah,blahblah,Creator 3-in-1,8-12,194,Sunset Street Bike,US,19.99,1.0,5.0,Average,5.0,5.0
156,31051,blah,blahblah,Creator 3-in-1,8-12,528,Lighthouse Point,US,59.99,15.0,4.7,Average,4.7,4.3
157,31064,blah,blahblah,Creator 3-in-1,7-12,359,Island Adventures,US,29.99,2.0,5.0,Average,4.5,4.5
158,31035,blah,blahblah,Creator 3-in-1,7-12,286,Beach Hut,US,29.99,9.0,4.5,Easy,4.4,4.1
159,31063,blah,blahblah,Creator 3-in-1,7-12,275,Beachside Vacation,US,29.99,5.0,4.0,Average,4.2,3.4
160,31049,blah,blahblah,Creator 3-in-1,8-12,326,Twin Spin Helicopter,US,29.99,4.0,4.8,Average,5.0,4.8
161,31047,blah,blahblah,Creator 3-in-1,7-12,230,Propeller Plane,US,19.99,7.0,4.8,Average,4.9,4.7
162,31060,blah,blahblah,Creator 3-in-1,7-12,246,Airshow Aces,US,19.99,,,nan,,
163,31043,blah,blahblah,Creator 3-in-1,6-12,124,Chopper Transporter,US,9.99,2.0,4.0,Easy,5.0,4.5
164,31029,blah,blahblah,Creator 3-in-1,6-12,132,Cargo Heli,US,9.99,4.0,4.0,Average,4.8,4.8
165,10256,blah,blahblah,Creator Expert,16+,5923,Taj Mahal,US,369.99,43.0,3.9,Challenging,4.8,4.5
166,10260,blah,blahblah,Creator Expert,16+,2480,Downtown Diner,US,169.99,62.0,4.4,Challenging,4.6,4.3
167,10259,blah,blahblah,Creator Expert,12+,902,Winter Village Station,US,79.99,51.0,3.8,Average,3.8,3.4
168,10255,blah,blahblah,Creator Expert,16+,4002,Assembly Square,US,279.99,99.0,4.7,Challenging,4.8,4.5
169,10253,blah,blahblah,Creator Expert,16+,4163,Big Ben,US,249.99,64.0,3.7,Challenging,4.6,4.6
170,10214,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,US,239.99,228.0,4.2,Challenging,4.8,4.6
171,10257,blah,blahblah,Creator Expert,16+,2670,Carousel,US,199.99,53.0,4.2,Challenging,4.4,4.2
172,10247,blah,blahblah,Creator Expert,16+,2464,Ferris Wheel,US,199.99,91.0,4.9,Challenging,4.9,4.7
173,10251,blah,blahblah,Creator Expert,16+,2382,Brick Bank,US,169.99,115.0,4.5,Challenging,4.7,4.2
174,10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,US,159.99,202.0,4.7,Challenging,4.9,4.7
175,10246,blah,blahblah,Creator Expert,16+,2262,Detective’s Office,US,159.99,177.0,4.4,Challenging,4.6,4.4
176,10258,blah,blahblah,Creator Expert,16+,1686,London Bus,US,139.99,53.0,4.1,Average,4.6,4.3
177,10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,US,119.99,337.0,4.3,Challenging,4.7,4.5
178,10252,blah,blahblah,Creator Expert,16+,1167,Volkswagen Beetle,US,99.99,66.0,4.5,Average,4.9,4.7
179,10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,US,99.99,134.0,4.4,Average,4.7,4.5
180,10254,blah,blahblah,Creator Expert,12+,734,Winter Holiday Train,US,99.99,77.0,4.3,Average,4.3,4.1
181,70922,blah,blahblah,THE LEGO® BATMAN MOVIE,14+,3444,The Joker™ Manor,US,269.99,19.0,4.9,Challenging,5.0,4.9
182,76087,blah,blahblah,DC Comics™ Super Heroes,9-14,955,Flying Fox: Batmobile Airlift Attack,US,129.99,13.0,4.1,Average,3.7,3.0
183,71171,blah,blahblah,DIMENSIONS™,7-14,267,LEGO® DIMENSIONS™ PLAYSTATION® 4 Starter Pack,US,89.99,6.0,4.7,Average,4.3,4.0
184,70923,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,643,The Bat-Space Shuttle,US,79.99,9.0,4.4,Average,4.8,3.5
185,76086,blah,blahblah,DC Comics™ Super Heroes,7-14,622,Knightcrawler Tunnel Attack,US,49.99,6.0,5.0,Average,5.0,4.8
186,70921,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,425,Harley Quinn™ Cannonball Attack,US,49.99,5.0,3.2,Average,3.2,2.6
187,76097,blah,blahblah,DC Comics™ Super Heroes,7-14,406,Lex Luthor™ Mech Takedown,US,39.99,5.0,5.0,Average,4.8,4.8
188,76098,blah,blahblah,DC Comics™ Super Heroes,6-12,271,Speed Force Freeze Pursuit,US,29.99,6.0,4.5,Easy,4.8,4.5
189,70919,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,267,The Justice League™ Anniversary Party,US,29.99,5.0,3.6,Easy,3.2,3.4
190,70920,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,293,Egghead™ Mech Food Fight,US,29.99,11.0,4.9,Average,4.7,4.6
191,10753,blah,blahblah,Juniors,4-7,151,The Joker™ Batcave Attack,US,24.99,1.0,5.0,Easy,5.0,5.0
192,70918,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,198,The Bat-Dune Buggy,US,19.99,2.0,4.0,nan,4.5,4.0
193,76085,blah,blahblah,DC Comics™ Super Heroes,6-12,197,Battle of Atlantis,US,19.99,9.0,3.9,Easy,4.2,3.9
194,76096,blah,blahblah,DC Comics™ Super Heroes,6-12,199,Superman™ & Krypto™ Team-Up,US,19.99,1.0,5.0,Average,5.0,5.0
195,41232,blah,blahblah,DC Super Hero Girls,8-12,712,Super Hero High School,US,79.99,7.0,3.7,Average,3.9,3.6
196,41230,blah,blahblah,DC Super Hero Girls,7-12,206,Batgirl™ Batjet Chase,US,24.99,4.0,5.0,Easy,4.5,4.3
197,41231,blah,blahblah,DC Super Hero Girls,7-12,217,Harley Quinn™ to the rescue,US,29.99,2.0,5.0,Average,5.0,4.5
198,41233,blah,blahblah,DC Super Hero Girls,7-12,145,Lashina™ Tank,US,14.99,2.0,4.5,Average,4.0,5.0
199,76052,blah,blahblah,DC Comics™ Super Heroes,14+,2526,Batman™ Classic TV Series – Batcave,US,269.99,47.0,4.5,Average,4.6,4.2
200,41239,blah,blahblah,DC Super Hero Girls,9-12,1078,Eclipso™ Dark Palace,US,99.99,,,nan,,
201,76055,blah,blahblah,DC Comics™ Super Heroes,8-14,759,Batman™: Killer Croc™ Sewer Smash,US,79.99,11.0,4.2,Average,4.3,3.9
202,76054,blah,blahblah,DC Comics™ Super Heroes,7-14,563,Batman™: Scarecrow™ Harvest of Fear,US,59.99,9.0,4.7,Easy,4.6,4.4
203,41238,blah,blahblah,DC Super Hero Girls,7-12,432,Lena Luthor™ Kryptomite™ Factory,US,59.99,,,nan,,
204,41237,blah,blahblah,DC Super Hero Girls,7-12,351,Batgirl™ Secret Bunker,US,44.99,1.0,5.0,Average,5.0,5.0
205,76045,blah,blahblah,DC Comics™ Super Heroes,7-14,306,Kryptonite Interception,US,29.99,18.0,4.5,Average,4.6,4.3
206,76075,blah,blahblah,DC Comics™ Super Heroes,6-12,286,Wonder Woman™ Warrior Battle,US,29.99,7.0,5.0,Easy,4.7,4.8
207,76056,blah,blahblah,DC Comics™ Super Heroes,6-12,257,Batman™: Rescue from Ra's al Ghul™,US,29.99,8.0,4.5,Average,4.4,3.9
208,76025,blah,blahblah,DC Comics™ Super Heroes,6-12,174,Green Lantern vs. Sinestro,US,19.99,32.0,4.6,Easy,4.8,4.7
209,41234,blah,blahblah,DC Super Hero Girls,7-12,142,Bumblebee™ Helicopter,US,14.99,2.0,4.5,Average,4.0,3.5
210,76044,blah,blahblah,DC Comics™ Super Heroes,6-12,91,Clash of the Heroes,US,12.99,30.0,4.3,Easy,4.3,4.4
211,76068,blah,blahblah,DC Comics™ Super Heroes,5-12,93,Mighty Micros: Superman™ vs. Bizarro™,US,9.99,3.0,4.7,Easy,4.7,5.0
212,76069,blah,blahblah,DC Comics™ Super Heroes,5-12,83,Mighty Micros: Batman™ vs. Killer Moth™,US,9.99,1.0,5.0,Easy,5.0,5.0
213,76070,blah,blahblah,DC Comics™ Super Heroes,5-12,85,Mighty Micros: Wonder Woman™ vs. Doomsday™,US,9.99,2.0,5.0,Easy,5.0,5.0
214,71287,blah,blahblah,DIMENSIONS™,7-14,56,Teen Titans Go!™ Fun Pack,US,14.99,,,nan,,
215,71343,blah,blahblah,DIMENSIONS™,7-14,56,The Powerpuff Girls™ Fun Pack,US,14.99,1.0,4.0,Easy,5.0,5.0
216,71346,blah,blahblah,DIMENSIONS™,7-14,93,The Powerpuff Girls™ Team Pack,US,24.99,,,nan,,
217,71349,blah,blahblah,DIMENSIONS™,7-14,56,Beetlejuice™ Fun Pack,US,14.99,1.0,5.0,Easy,5.0,5.0
218,71255,blah,blahblah,DIMENSIONS™,7-14,105,Teen Titans Go!™ Team Pack,US,24.99,2.0,3.5,Easy,4.0,3.5
219,71242,blah,blahblah,DIMENSIONS™,7-14,259,Ghostbusters™ Story Pack,US,49.99,5.0,4.8,Average,4.2,3.6
220,71264,blah,blahblah,DIMENSIONS™,7-14,156,THE LEGO® BATMAN MOVIE Story Pack,US,44.99,2.0,4.5,Easy,4.5,3.5
221,71267,blah,blahblah,DIMENSIONS™,7-14,118,Goonies™ Level Pack,US,29.99,2.0,5.0,Average,5.0,5.0
222,71248,blah,blahblah,DIMENSIONS™,7-14,76,Mission: Impossible™ Level Pack,US,29.99,6.0,4.2,Easy,4.5,3.4
223,71229,blah,blahblah,DIMENSIONS™,7-14,92,DC Comics™ Team Pack,US,24.99,2.0,4.0,Easy,4.0,3.5
224,71235,blah,blahblah,DIMENSIONS™,7-14,96,Midway Arcade™ Level Pack,US,24.99,11.0,3.4,Average,3.2,3.7
225,71348,blah,blahblah,DIMENSIONS™,7-14,64,Harry Potter™ Fun Pack,US,14.99,1.0,5.0,Very Easy,5.0,5.0
